DATAFLOW,LAST UPDATE,freq,indic_em,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Croatia,2020,66.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Croatia,2021,68.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Croatia,2022,70.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Croatia,2023,70.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Croatia,2024,73.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Croatia,2025,74.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2009,62.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2010,62.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2011,62.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2012,63.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2013,65.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2014,68.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2015,70.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2016,73.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2017,75.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2018,76.8,b,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2019,77.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2020,77.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2021,78.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2022,80.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2023,80.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2024,81.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Hungary,2025,81.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2009,68.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2010,65.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2011,64.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2012,64.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2013,66.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2014,68.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2015,69.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2016,71.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2017,72.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2018,74.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2019,75.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2020,72.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2021,74.9,b,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2022,78.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2023,79.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2024,79.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Ireland,2025,80.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2009,80.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2010,80.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2011,80.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2012,81.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2013,82.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2014,84.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2015,86.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2016,87.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2017,87.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2018,86.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2019,85.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2020,82.3,b,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2021,81.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2022,84.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2023,85.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Iceland,2024,87.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2009,61.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2010,60.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2011,60.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2012,60.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2013,59.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2014,59.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2015,60.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2016,61.4,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2017,62.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2018,63.0,b,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2019,63.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2020,61.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2021,62.7,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2022,64.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2023,66.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2024,67.1,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Italy,2025,67.6,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2009,67.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2010,64.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2011,66.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2012,68.5,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2013,69.9,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2014,71.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2015,73.3,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2016,75.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2017,76.0,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2018,77.8,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2019,78.2,,
ESTAT:TESEM010(1.0),29/04/26 23:00:00,Annual,Total employment (resident population concept - LFS),Percentage of total population,From 20 to 64 years,Total,Lithuania,2020,76.7,,
